loss,_step,_runtime,_timestamp,loss_boundary,loss_interior,l2_error,step,time
0.5342178719986095,0,5.119129180908203,1716437629.8607721,0.5337865951322375,0.0004312768663720596,0.9844965951903882,0,1.0246469974517822
0.4947332951486007,1,5.159923315048218,1716437629.9015663,0.4931423985414762,0.0015908966071245417,0.9435953055665335,1,1.3880205154418945
0.4574650126339778,2,5.200016021728516,1716437629.941659,0.4539400485278968,0.00352496410608098,0.9022832044094315,2,1.4283473491668701
0.42229557899162756,3,5.239863634109497,1716437629.9815066,0.416027934274782,0.006267644716845547,0.8603763127621766,3,1.4680449962615967
0.389163971151599,4,5.2798285484313965,1716437630.0214715,0.3792990225346395,0.009864948616959517,0.8177553399501916,4,1.5078930854797363
0.35809961967439385,5,5.312875509262085,1716437630.0545185,0.34373073970263873,0.01436887997175513,0.7743557000692601,5,1.547973871231079
0.32919836427982013,6,5.34584379196167,1716437630.0874867,0.3093644311330633,0.019833933146756858,0.7301698217737741,6,1.5810561180114746
0.30260756544229767,7,5.378861904144287,1716437630.1205049,0.27629550088824006,0.026312064554057612,0.6852668370821988,7,1.614025592803955
0.2785201648062017,8,5.412468910217285,1716437630.1541119,0.2446745861654997,0.03384557864070197,0.6398226525220679,8,1.6465082168579102
0.25716533203878783,9,5.447263717651367,1716437630.1889067,0.21470948613514604,0.04245584590364179,0.5941576351513794,9,1.6805768013000488
0.23878900046556356,10,5.480498790740967,1716437630.2221417,0.1866627413683658,0.052126259097197765,0.5487794269812633,10,1.7160520553588867
0.22362057584220485,11,5.512752532958984,1716437630.2543955,0.16084153065524986,0.062779045186955,0.5044244417075547,11,1.748232364654541
0.2118236871533572,12,5.545094966888428,1716437630.286738,0.13757677604016663,0.07424691111319058,0.46208097174081747,12,1.7804598808288574
0.20343172505821283,13,5.577341794967651,1716437630.3189847,0.11718796058553343,0.0862437644726794,0.42296103194833,13,1.8127286434173584
0.1982755956020175,14,5.6096673011779785,1716437630.3513103,0.09993202568729229,0.0983435699147252,0.3883739345726763,14,1.845024824142456
0.1959237097301032,15,5.642187833786011,1716437630.3838308,0.08594039163063663,0.10998331809946656,0.35946722741830167,15,1.8775134086608887
0.19567047344916108,16,5.674487590789795,1716437630.4161305,0.07515834271489852,0.12051213073426256,0.3368933335578503,16,1.9097745418548584
0.1966093672555439,17,5.706873893737793,1716437630.4485168,0.06731792818490506,0.12929143907063884,0.32058282360851015,17,1.9421396255493164
0.19778958909434396,18,5.739579916000366,1716437630.4812229,0.06197341963929283,0.13581616945505115,0.30980036112625203,18,1.974801778793335
0.1983994058426345,19,5.772000074386597,1716437630.513643,0.05859485889396792,0.13980454694866656,0.3034631570132093,19,2.0072853565216064
0.19789934751327043,20,5.8047168254852295,1716437630.5463598,0.05667726928339675,0.14122207822987368,0.30051327059145294,20,2.0400969982147217
0.19606499537139274,21,5.83733606338501,1716437630.578979,0.05581887617156706,0.1402461191998257,0.30015140190038675,21,2.0727217197418213
0.19295005013812605,22,5.869297742843628,1716437630.6109407,0.055749147354812685,0.13720090278331337,0.301885091161973,22,2.1046040058135986
0.188805382442851,23,5.901707172393799,1716437630.6433501,0.056315086207623,0.13249029623522798,0.30545093721121525,23,2.1370089054107666
0.18398778885518738,24,5.93403172492981,1716437630.6756747,0.05744513642648196,0.1265426524287054,0.3106919367632869,24,2.1693544387817383
0.17887951933491877,25,5.966139078140259,1716437630.707782,0.0591080121738817,0.11977150716103707,0.31744801620060803,25,2.2014691829681396
0.17382787412836184,26,5.998351812362671,1716437630.7399948,0.0612773219679827,0.11255055216037915,0.32548792103861396,26,2.233649730682373
0.16910672065595697,27,6.030587673187256,1716437630.7722306,0.0639069664455349,0.10519975421042208,0.3344872004894105,27,2.265892267227173
0.16489795945622027,28,6.0628204345703125,1716437630.8044634,0.06691831154453563,0.09797964791168462,0.34404238756236755,28,2.2980732917785645
0.161289275225299,29,6.094991445541382,1716437630.8366344,0.07019784510040415,0.09109143012489486,0.3537055242426012,29,2.330249071121216
0.15828390206512816,30,6.12727165222168,1716437630.8689146,0.0736028869212018,0.08468101514392634,0.3630242338327071,30,2.362645149230957
0.155818111206843,31,6.158953428268433,1716437630.9005964,0.07697253532783221,0.07884557587901078,0.3715773726173937,31,2.3940629959106445
0.15378249524989035,32,6.1907799243927,1716437630.9324229,0.0801411387987882,0.07364135645110213,0.37900163360149725,32,2.425842523574829
0.15204376643201545,33,6.222446918487549,1716437630.9640899,0.08295199522027458,0.06909177121174087,0.38500839684018384,33,2.4575324058532715
0.1504645914900699,34,6.254438400268555,1716437630.9960814,0.08526954697089024,0.06519504451917965,0.38939220095075844,34,2.4896790981292725
0.14891982498745912,35,6.289348125457764,1716437631.030991,0.08698893300280977,0.06193089198464934,0.39203288891537336,35,2.524547576904297
0.14730827141191657,36,6.321762323379517,1716437631.0634053,0.08804230024244464,0.059265971169471944,0.39289338326857637,36,2.557089328765869
0.14555974077083492,37,6.3538830280303955,1716437631.095526,0.08840172716748679,0.05715801360334812,0.3920146279757458,37,2.589099168777466
0.1436376377985842,38,6.38549542427063,1716437631.1271384,0.08807895430513875,0.05555868349344546,0.38950872420480354,38,2.6208302974700928
0.14153764104461314,39,6.4182727336883545,1716437631.1599157,0.08712233988833323,0.05441530115627989,0.38555077543964733,39,2.6524369716644287
0.1392832053362576,40,6.450146675109863,1716437631.1917896,0.08561157040034319,0.053671634935914425,0.38036949561276484,40,2.6853508949279785
0.134501013201345,41,6.493926286697388,1716437631.2355692,0.08135995903020486,0.05314105417114012,0.3674522799907528,42,2.7290425300598145
0.12538104114146298,42,6.561597585678101,1716437631.3032405,0.07138842670423769,0.05399261443722529,0.3399619589115699,46,2.796673536300659
0.11794705645422283,43,6.630172252655029,1716437631.3718152,0.06450545188445261,0.05344160456977022,0.322682215512409,50,2.8652355670928955
0.10843140632143435,44,6.710046768188477,1716437631.4516897,0.06243340251947177,0.045998003801962575,0.3198827640523882,55,2.944976568222046
0.09648852879939118,45,6.801625728607178,1716437631.5432687,0.06511565054254143,0.03137287825684976,0.3286153671394741,61,3.036468744277954
0.0851837475531277,46,6.893492221832275,1716437631.6351352,0.0635731376150352,0.021610609938092495,0.32016805121031444,67,3.1284728050231934
0.07373096854827432,47,6.985564708709717,1716437631.7272077,0.057442540587872126,0.016288427960402196,0.30213985234965635,73,3.2201175689697266
0.06003005276547973,48,7.102048873901367,1716437631.8436918,0.05343735603991303,0.006592696725566702,0.2911469850834189,81,3.336791515350342
0.04889640325890265,49,7.218058109283447,1716437631.959701,0.04632364944350566,0.0025727538153969888,0.2681465010877049,89,3.4528064727783203
0.0390022634397853,50,7.346472263336182,1716437632.0881152,0.037977280288317976,0.001024983151467322,0.24040874545251664,98,3.5810959339141846
0.03081632753855252,51,7.477711200714111,1716437632.2193542,0.029236919149508937,0.0015794083890435834,0.20843331942866666,107,3.712164878845215
0.024732700676903887,52,7.629902601242065,1716437632.3715456,0.021245573041220864,0.0034871276356830223,0.17554060506686417,118,3.8643736839294434
0.02293079219138592,53,7.793670892715454,1716437632.5353138,0.017517249073869017,0.005413543117516904,0.1592956087698393,130,4.028348207473755
0.021568242832058552,54,7.970101594924927,1716437632.7117445,0.01691658598839458,0.004651656843663973,0.157000035332427,143,4.204723119735718
0.02014365173132663,55,8.15808367729187,1716437632.8997266,0.01702033335697082,0.003123318374355809,0.15766637887479543,157,4.392519474029541
0.018936726384618352,56,8.358190298080444,1716437633.0998333,0.016538485802331544,0.00239824058228681,0.1552155988446331,172,4.592566013336182
0.017739076614546004,57,8.597595691680908,1716437633.3392386,0.015836265821907117,0.0019028107926388868,0.15194649582128422,190,4.831946611404419
0.016855341832370536,58,8.83468508720398,1716437633.576328,0.015464383064799168,0.0013909587675713694,0.15032425577230615,208,5.068816423416138
0.016156808499798045,59,9.116403341293335,1716437633.8580463,0.015146456477908191,0.0010103520218898532,0.1489904867047341,229,5.35025954246521
0.015651777007707802,60,9.414849519729614,1716437634.1564925,0.014891194926672548,0.0007605820810352551,0.1479662394044709,252,5.648691654205322
0.015248502332551822,61,9.738265991210938,1716437634.479909,0.014658212611586702,0.0005902897209651199,0.14698439944816413,277,5.971688508987427
0.014875561783765829,62,10.10002875328064,1716437634.8416717,0.014407956663038634,0.0004676051207271948,0.14585612157813269,305,6.333855867385864
0.014526282087116421,63,10.48539686203003,1716437635.2270398,0.014144752602244967,0.000381529484871454,0.1446168585762471,335,6.719130277633667
0.014172262134560014,64,10.920737504959106,1716437635.6623805,0.013852137529483206,0.000320124605076808,0.14320104585608445,369,7.1545000076293945
0.013823178129815808,65,11.389683485031128,1716437636.1313264,0.01353916355961929,0.0002840145701965182,0.14165162672241827,406,7.623398303985596
0.013474672109384467,66,11.897088527679443,1716437636.6387315,0.013204828481995471,0.00026984362738899576,0.13996274683400803,446,8.130666255950928
0.013102351038331331,67,12.461103916168213,1716437637.2027469,0.012829489292620058,0.0002728617457112731,0.13803248440660304,491,8.694555759429932
0.012702606988578675,68,13.077789783477783,1716437637.8194327,0.012414312438259575,0.0002882945503191006,0.1358608948305644,540,9.311259746551514
0.012250017538793536,69,13.752632856369019,1716437638.4942758,0.011936387799931426,0.0003136297388621101,0.13331481524436767,594,9.986190557479858
0.011720770444970899,70,14.491616487503052,1716437639.2332594,0.011369042883259187,0.00035172756171171114,0.13021988177071653,653,10.725226402282715
0.011066989742047149,71,15.311944007873535,1716437640.053587,0.010652083422879266,0.0004149063191678826,0.12617527973679188,718,11.545447826385498
0.010209571041414676,72,16.208980083465576,1716437640.950623,0.009674368306841324,0.0005352027345733522,0.12038953797698905,790,12.442294836044312
0.009094376766337446,73,17.201000928878784,1716437641.942644,0.008316996373804854,0.0007773803925325918,0.11182006327673458,869,13.435107231140137
0.00778164128272772,74,18.29548454284668,1716437643.0371275,0.00669806133568138,0.0010835799470463405,0.1006880112160806,956,14.529295206069946
0.006625676982106921,75,19.50047779083252,1716437644.2421207,0.005464665009199796,0.0011610119729071246,0.09121330236705627,1052,15.733932733535767
0.005409686576451323,76,20.787039279937744,1716437645.5286822,0.004273517538225918,0.0011361690382254044,0.08113621983615711,1157,17.02059817314148
0.004012214704518247,77,22.21213436126709,1716437646.9537773,0.0030652267505459664,0.0009469879539722806,0.074759273773355,1272,18.445295095443726
0.002695871927307899,78,23.784117221832275,1716437648.5257602,0.0019590992302203547,0.0007367726970875445,0.05583474658611649,1400,20.017607927322388
0.0016427468270958515,79,25.5290207862854,1716437650.2706637,0.0011601982776081837,0.0004825485494876678,0.04322246751384809,1539,21.76242756843567
0.0010415184203024378,80,27.42060685157776,1716437652.1622498,0.0007082619841685347,0.00033325643613390317,0.03397312726173591,1693,23.653530597686768
0.0009976282369719672,81,29.495469570159912,1716437654.2371125,0.0007645218954313594,0.00023310634154060785,0.044564749638208855,1863,25.728811502456665
0.0004378895233406251,82,31.768599033355713,1716437656.510242,0.00029434353305234426,0.0001435459902882808,0.021692429102919485,2049,28.0017671585083
0.000314727215092434,83,34.265456676483154,1716437659.0070996,0.0002203904327888337,9.43367823036003e-05,0.01865753755692706,2254,30.498637676239014
0.00023936301775915025,84,37.003960609436035,1716437661.7456036,0.0001719749180405299,6.738809971862035e-05,0.016441214874237088,2479,33.23716378211975
0.00019157888391597728,85,40.023746728897095,1716437664.7653897,0.0001441308135956741,4.744807032030315e-05,0.014988746616634569,2727,36.25705122947693
0.000156075909636768,86,43.34940242767334,1716437668.0910454,0.00012384535423052567,3.223055540624232e-05,0.013823362538023784,3000,39.582372188568115
0.0001431096319232598,87,46.984362840652466,1716437671.7260058,0.00012064058746220227,2.2469044461057524e-05,0.013007073786685454,3299,43.217610597610474
0.0001387093761363382,88,51.02747130393982,1716437675.7691143,0.00012233134910393062,1.637802703240759e-05,0.015575450829177936,3629,47.26071786880493
9.5398557852231e-05,89,55.43261241912842,1716437680.1742554,8.425633398701941e-05,1.1142223865211588e-05,0.01125150546840455,3992,51.666106939315796
8.485260052655574e-05,90,60.272215366363525,1716437685.0138583,7.624488345378246e-05,8.607717072773275e-06,0.010816568514043612,4391,56.5052809715271
0.00011928142851106051,91,65.60799789428711,1716437690.3496408,7.889902460301214e-05,4.038240390804838e-05,0.020827436620831943,4831,61.841161012649536
0.00014965866998564855,92,71.50204110145569,1716437696.243684,7.274256267161216e-05,7.691610731403641e-05,0.010179752872143984,5314,67.7352306842804
7.562240628431491e-05,93,78.03611898422241,1716437702.777762,5.332584884147452e-05,2.2296557442840387e-05,0.008797238575899457,5845,74.16886448860168
5.2791532023438816e-05,94,85.1059103012085,1716437709.8475533,4.378509901247907e-05,9.006433010959743e-06,0.007994505766010003,6429,81.33917021751404
4.1817167626273074e-05,95,92.90173482894897,1716437717.6433778,3.7294628665374355e-05,4.52253896089872e-06,0.007415105891361979,7072,89.13489246368408
7.733513928553485e-05,96,101.46885919570923,1716437726.2105021,5.4966349222683386e-05,2.2368790062851465e-05,0.007512157947500216,7779,97.70189309120178
2.89236550633086e-05,97,110.89154052734375,1716437735.6331835,2.7394825632359937e-05,1.5288294309486618e-06,0.006439537680394669,8557,107.12477612495422
2.4723128240814537e-05,98,121.28729820251465,1716437746.0289412,2.3740815113917108e-05,9.823131268974277e-07,0.006034476111951617,9413,117.52013421058655
7.115912072949381e-05,99,132.69709992408752,1716437757.4387429,3.166957761809727e-05,3.9489543111396535e-05,0.006683583955752221,10354,128.9303102493286
2.9855374562748017e-05,100,145.22394919395447,1716437769.9655921,2.265675041728768e-05,7.198624145460338e-06,0.005655343337334333,11389,141.45676231384277
2.0921687951721064e-05,101,159.02933883666992,1716437783.7709818,1.8715733135658535e-05,2.2059548160625277e-06,0.005235572887400099,12528,155.26253199577332
1.64284778799177e-05,102,174.1540470123291,1716437798.89569,1.565666485547722e-05,7.718130244404814e-07,0.004860579890544976,13781,170.3870494365692
8.78139590520449e-05,103,190.7761790752411,1716437815.517822,2.1672221229238527e-05,6.614173782280637e-05,0.0054085222607705005,15159,187.0093958377838
1.7745157199539285e-05,104,209.03419184684753,1716437833.7758348,1.5765933868626024e-05,1.9792233309132597e-06,0.004745342872591173,16675,205.26707124710083
4.9229027339103115e-05,105,229.11936616897583,1716437853.8610091,4.813767055295589e-05,1.091356786147226e-06,0.009916820203862229,18342,225.35248708724976
0.0001876805179609614,106,251.27727055549622,1716437876.0189135,0.00012690796210884287,6.077255585211856e-05,0.008455932142515834,20177,247.51040363311768
9.279605863947306e-06,107,275.63867950439453,1716437900.3803225,8.92900227639704e-06,3.506035875502668e-07,0.003628210957134335,22194,271.87179374694824
7.3125665898059255e-06,108,302.4276509284973,1716437927.1692939,7.210682057208768e-06,1.0188453259715702e-07,0.003358021725902775,24414,298.66087460517883
7.306545742386049e-06,109,331.8853704929352,1716437956.6270134,6.61155712606127e-06,6.949886163247789e-07,0.003037984377360731,26855,328.11826395988464
5.321538812549599e-06,110,364.28455114364624,1716437989.026194,5.013246706589445e-06,3.082921059601549e-07,0.0027361279887938893,29540,360.51741671562195
0.0003276373582286671,111,399.89057445526123,1716438024.6322174,9.604566635577464e-06,0.00031803279159308963,0.004268936389021171,32494,396.1234781742096
8.401687264887127e-06,112,439.13323950767517,1716438063.8748825,5.89490197331706e-06,2.506785291570067e-06,0.002839633243236188,35744,435.36641240119934
3.980347962134895e-06,113,482.19334053993225,1716438106.9349835,3.916163998774975e-06,6.418396335991984e-08,0.0023626403194747514,39318,478.426148891449
3.6901880651564542e-06,114,529.5444781780243,1716438154.2861211,3.527782616799262e-06,1.6240544835719235e-07,0.0025043891709181044,43250,525.7774519920349
3.439932415176795e-06,115,581.6562025547028,1716438206.3978455,3.272023947390529e-06,1.6790846778626593e-07,0.0021364490988649647,47575,577.8892312049866
2.9930372175069093e-05,116,638.9922368526459,1716438263.7338798,2.854032738527777e-05,1.3900447897913231e-06,0.008457094139209401,52332,635.2253475189209
2.7692626962192076e-06,117,702.004917383194,1716438326.7465603,2.6792611403824104e-06,9.00015558367971e-08,0.0019225922611293723,57566,698.2379791736603
2.2599297741148593e-06,118,771.3284959793091,1716438396.070139,2.239313842082546e-06,2.061593203231366e-08,0.0018682299743493533,63322,767.5613694190979
0.000268543320788676,119,847.6028609275818,1716438472.3445039,4.219893952939312e-06,0.0002643234268357367,0.004675535372670544,69654,843.8356835842133
2.4819978650553327e-06,120,931.4978828430176,1716438556.2395258,2.2008902902358175e-06,2.8110757481951533e-07,0.0017963179756482896,76620,927.7307498455048
9.303540598748764e-06,121,1024.5228688716888,1716438649.2645118,1.9303412563783346e-06,7.373199342370429e-06,0.0017578401079395103,84281,1020.7557923793793
7.940050225252269e-05,122,1126.07359623909,1716438750.8152392,4.6570182344204294e-05,3.283031990831839e-05,0.010667511507296158,92710,1122.3066284656525
1.842458353028523e-06,123,1238.0158915519714,1716438862.7575345,1.7616011494788993e-06,8.085720354962363e-08,0.0017152480734690732,101980,1234.2488601207733
1.073970259831267e-05,124,1361.0763297080994,1716438985.8179727,1.907457392268747e-06,8.832245206043922e-06,0.0014294536968832386,112178,1357.309293270111
1.1546247503265403e-05,125,1496.438664674759,1716439121.1803076,3.936081570922416e-06,7.6101659323429874e-06,0.0015123191462019538,123396,1492.6715331077576
1.1396357225203808e-05,126,1645.1725656986237,1716439269.9142087,8.376277203110048e-06,3.020080022093761e-06,0.00421374415858003,135736,1641.4055466651917
1.1840349830746635e-05,127,1808.7505996227264,1716439433.4922426,2.056929082088061e-06,9.783420748658573e-06,0.0019215999578359921,149309,1804.9834632873535
2.596697366351561e-05,128,1988.5951807498932,1716439613.3368237,1.3475493863454525e-05,1.2491479800061084e-05,0.005950823518920988,164240,1984.828011751175
1.2852502552454824e-05,129,2186.430243730545,1716439811.1718867,4.693855297803114e-06,8.15864725465171e-06,0.0034314585212106815,180664,2182.6631140708923
1.7062627431947605e-05,130,2404.0626599788666,1716440028.804303,1.66667618092319e-05,3.958656227157027e-07,0.001153468333900999,198731,2400.2956125736237
1.2190946198497217e-05,131,2643.4261152744293,1716440268.1677582,1.5538096068279817e-06,1.0637136591669236e-05,0.001051350260469481,218604,2639.659167766571
1.3311085334531472e-06,132,2906.721044778824,1716440531.4626877,8.483613671102147e-07,4.827471663429325e-07,0.0010052155634962165,240464,2902.9540140628815
7.615071261125628e-07,133,3196.536805152893,1716440821.278448,7.490933483367583e-07,1.2413777775804449e-08,0.0010185963262140918,264510,3192.7695400714874
5.136185434104598e-07,134,3515.2163796424866,1716441139.9580226,5.112549084411728e-07,2.363634969286949e-09,0.0009191336157792601,290961,3511.44921374321
5.925021970708261e-06,135,3866.243314743042,1716441490.9849577,4.874335806409775e-06,1.050686164298486e-06,0.003175406398026768,320057,3862.4754061698914
6.911381074347142e-07,136,4252.450776100159,1716441877.192419,5.12413952713208e-07,1.787241547215062e-07,0.0008170236410249988,352063,4248.683699131012
1.330192507194355e-06,137,4676.825706481934,1716442301.5673494,7.10264491942279e-07,6.199280152520759e-07,0.0010703235514744312,387269,4673.058611631393
2.2076798395927197e-05,138,5144.1834008693695,1716442768.9250438,8.006516650154536e-06,1.4070281745772662e-05,0.0020370531483020764,425996,5140.416147708893
4.504456129391333e-07,139,5657.697316646576,1716443282.4389596,4.481943328567215e-07,2.2512800824118006e-09,0.0007902829025021955,468596,5653.930161476135
2.8416980403872985e-07,140,6003.7763595581055,1716443628.5180025,2.5334002100005224e-07,3.0829783038677595e-08,0.0006872762416444604,497321,6000.009017705917
